course,question,reference_answer,student_answer,instructor_score,semantic_score,rubric_score
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer adazah perangkat elektronik jang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas. Mytode tersebut banyak digunakan dalam pengembangan aplikasi.,80.9000015258789,8197.413,98.2
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Database digunakan untuk menyimpan data.,7.980000019073486,4893.6855,28.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas. Contoh penerapannya sering ditemukan dalam sistem modern.,83.7699966430664,8882.076,100.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,menjalankan program elektronik untuk memproses dapat melakukan tugas. adalah meskipun sebenarnya tidak diperlukan,66.80000305175781,7214.7827,72.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,data memproses oerbakai Kompgxer,23.040000915527344,4244.086,32.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,untuk adalah elektronik berbagai data yang Komputer pada komputer,71.16999816894531,8405.025,58.17777777777778
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,untuk dan dapat melakukan data yang menjalankan berbagai adalah Komputer memproses perangkat tugas.,82.2699966430664,8979.986,92.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,tidak tahu,0.0,-261.7084,21.2
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,berbagai untuk dan yang melakukan menjalankan adalah pada komputer,65.91999816894531,7395.958,65.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,perangkat dan Komputer berbagai tugas. data yang pada komputer,71.58000183105469,8685.593,58.17777777777778
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,85.51000213623047,10000.002,100.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer melakukan tugas. memproses menjalankan adalah perangkat berbagai data tetapi sistem tersebut jarang dipakai,75.25,8726.801,73.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,yang Komputer memproses menjalankan berbagai program tugas. pada komputer,74.44999694824219,9039.312,58.17777777777778
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,perangkat dan adalah tugas. Komputer memproses data berbagai untuk program melakukan menjalankan elektronik Hal ini membantu meningkatkan efisiensi sistem.,81.16000366210938,8909.92,96.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,yang melakukan berbagai program menjalankan elektronik memproses adalah tugas. data dapat perangkat Komputer Konsep ini penting dalam dunia teknologi informasi.,83.58999633789062,8782.113,97.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,data nanh menjalynkan berbagfi,13.9399995803833,2040.1304,27.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,memproses berbagai melakukan dan Komputer data adalah dapat perangkat tugas. program elektronik menjalankan,79.83000183105469,9280.127,92.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,berbagai program dapat tugas. memproses dan Komputer elektronik data tetapi konsep tersebut tidak digunakan lagi,65.56999969482422,6923.05,74.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,edeetronik melakukan perangkrt untuk,0.0,-203.94492,32.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,dapat memproses berbagai tugas. melakukan data Komputer dalam teknologi,76.2300033569336,9064.868,60.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,adalah berbagai data tugas. dan melakukan Komputer perangkat elektronik dapat untuk program yang,80.83000183105469,9267.765,92.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,mcmprodes adklah progmam oapat,0.0,-274.657,22.4
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,dan perangkat adalah data dapat menjalankan yang memproses program berbagai elektronik untuk Komputer,82.98999786376953,9225.218,92.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas. Hal ini membantu meningkatkan efisiensi sistem.,85.23999786376953,9209.985,100.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,85.68000030517578,10000.002,100.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,87.12999725341797,10000.002,100.0
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,menjalankan berbagai program untuk Komputer tugas. data yang memproses adalah dan perangkat melakukan,81.83000183105469,9175.515,92.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,tidak tahu,0.0,-261.7084,21.2
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,yang dapat program tugas. Komputer data perangkat menjalankan berbagai meskipun sebenarnya tidak diperlukan,73.62000274658203,8053.0405,72.8
PENGANTAR ILMU KOMPUTER,Apa itu komputer?,Komputer adalah perangkat elektronik yang dapat memproses data dan menjalankan program untuk melakukan berbagai tugas.,berbagai data melakukan yang dapat adalah tugas. menjalankan dan memproses elektronik perangkat Komputer,78.48999786376953,8971.951,92.8
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","dikembangkan dan terus mesin ENIAC, hingga Komputer yang kenal menjadi dengan digunakan dalam sistem",81.05000305175781,8568.23,93.4
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","pada abad ke-20 seperti dan kita dengan modern menjadi terus dikembangkan mesin ENIAC, namun metode tersebut sudah tidak relevan",71.7699966430664,6491.965,96.4
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",93.66999816894531,10000.002,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang. Metode tersebut banyak digunakan dalam pengembangan aplikasi.",92.72000122070312,9680.627,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","seperti modern ENIAC, Komputer mesin hingga kita ke-20 dikembangkan kali terus dalam teknologi",83.5,9072.084,92.8
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","mesin terus menjadi komputer modern yang pada pertama kali Komputer kenal ENIAC, kita tetapi konsep tersebut tidak digunakan lagi",86.61000061035156,8527.534,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","komputer dengan yang sekarang. kenal dikembangkan ENIAC, dan seperti hingga Komputer pada komputer",82.56999969482422,8561.02,89.72307692307692
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","ENIAC, kita kali hingga menjadi seperti pada sekarang. kenal mesin yang dalam teknologi",72.2699966430664,7468.629,82.8
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",Database digunakan untuk menyimpan data.,0.0,2432.6333,23.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","kenal dikembangkan sekarang. modern hingga berkembang terus abad menjadi kali ENIAC, ke-20 pada meskipun sebenarnya tidak diperlukan",73.08000183105469,6634.679,95.2
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",dan mesin menjadi sekarang. dikembangkan yang pertama berkembang seperti modern kali pada komputer,83.87000274658203,8275.402,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",93.5199966430664,10000.002,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",mvsun kenal moderc kita nvad mogpuiep,6.199999809265137,1108.5945,33.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","terus modern dengan komputer kenal dan kali ke-20 berkembang yang Komputer hingga sekarang. kita pertama ENIAC, menjadi pada dikembangkan abad",90.18000030517578,9416.133,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","terus Komputer ENIAC, abad hingga dan kali ke-20 berkembang pertama dikembangkan modern seperti kita sekarang. komputer menjadi yang dengan mesin",88.95999908447266,9645.859,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",ke-20 yang dan pada koopjcer sekarang.,39.33000183105469,2858.412,48.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang. Metode tersebut banyak digunakan dalam pengembangan aplikasi.",89.1500015258789,9680.627,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",peruada kita vlderw hingga dengan kompcter,35.72999954223633,2079.0498,38.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",untuk sistem,0.0,2162.7664,21.2
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","kita pada sekarang. terus kenal abad komputer berkembang dan yang seperti kali dengan Komputer ke-20 ENIAC, menjadi pertama dikembangkan hingga Hal ini membantu meningkatkan efisiensi sistem.",86.56999969482422,8973.815,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","menjadi ke-20 dan yang hingga modern seperti terus kenal mesin komputer berkembang kali dikembangkan sekarang. ENIAC, dengan Komputer kita pertama",87.7699966430664,9357.937,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",Saya suka belajar pemrograman di kampus.,0.0,3274.496,23.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",Jaringan internet sangat penting saat ini.,0.0,3619.8723,23.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",abad mesin dan komputer dengan berkembang ke-20 Komputer kali sekarang. hingga digunakan dalam sistem,80.83999633789062,8809.794,86.97142857142858
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","menjadi pada sekarang. hingga Komputer kali modern kenal dikembangkan komputer mesin seperti dan ke-20 pertama ENIAC, terus dengan abad kita Hal ini membantu meningkatkan efisiensi sistem.",88.94000244140625,9140.267,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",lali mqnjapm mzhern krmputer wikegbangkau Komplter,1.4500000476837158,311.44055,23.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","abad menjadi kenal dan komputer mesin kali yang ke-20 pertama berkembang seperti kita modern pada ENIAC, Komputer sekarang. hingga dikembangkan Hal ini membantu meningkatkan efisiensi sistem.",89.27999877929688,9248.313,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","terus ENIAC, Komputer pertama kenal dan hingga sekarang. berkembang mesin yang digunakan dalam sistem",81.12000274658203,8499.723,93.4
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",terux paya dan certvma hingga yang,5.090000152587891,601.4774,38.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","menjadi Komputer dan modern kita hingga pada seperti pertama berkembang sekarang. ke-20 dengan mesin ENIAC, komputer dikembangkan yang kenal abad",90.26000213623047,9431.123,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",sekarang. pertama pada abad yang ke-20 komputer Komputer modern dan mesin digunakan dalam sistem,80.5,8634.468,86.97142857142858
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",padb seperui modern kalw mesin sokjrang.,41.18000030517578,3268.9126,33.6
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","kenal yang ke-20 komputer dengan abad pertama ENIAC, hingga Komputer menjadi modern pada tetapi konsep tersebut tidak digunakan lagi",84.55999755859375,8352.213,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",ke-20 menjadi yang komputer berkembang pertama dan sekarang. terus pada kenal mesin abad namun metode tersebut sudah tidak relevan,80.45999908447266,7647.506,100.0
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","komputer menjadi mesin kali pada kita pertama seperti ENIAC, kenal dengan dalam teknologi",82.86000061035156,8384.963,92.8
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.","Komputer pada menjadi seperti dikembangkan kenal ENIAC, dan ke-20 yang modern dalam teknologi",84.58000183105469,9077.708,92.8
PENGANTAR ILMU KOMPUTER,Jelaskan sejarah singkat komputer,"Komputer pertama kali dikembangkan pada abad ke-20 dengan mesin seperti ENIAC, dan terus berkembang hingga menjadi komputer modern yang kita kenal sekarang.",terus dikembangkan menjadi kita yang Komputer pertama abad dengan ke-20 pada dalam teknologi,80.56999969482422,8429.487,92.8
