course,question,reference_answer,student_answer,instructor_score,semantic_score,rubric_score
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek. Contoh penerapannya sering ditemukan dalam sistem modern.,87.58999633789062,8904.462,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas pemrograman adalah berorientasi objek untuk objek. atau template blueprint Metode tersebut banyak digunakan dalam pengembangan aplikasi.,88.4800033569336,8220.48,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,beskrpentasj Kelas objqk.,20.809999465942383,3216.5593,36.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,untuk berorientasi blueprint objek. membuat dalam objek tetapi sistem tersebut jarang dipakai,64.54000091552734,5480.067,72.2
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau templata untuk membuat objek dalsm pemrograman berorientasi objek. Metode tersebut banyak digenakan dalam pengepbangan aplikasi.,89.30000305175781,8701.426,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,adalah untuk blueprint berorientasi membuat Kelas dalam atau objek pemrograman,86.70999908447266,8611.266,96.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,pemrograman adalah atau objek. blueprint dalam digunakan dalam sistem,69.58000183105469,7028.304,63.17777777777778
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,membuat blueprint objek. adalah template objek dalam teknologi,66.56999969482422,6741.4736,69.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas pemrograman template atau objek. berorientasi membuat blueprint adalah untuk,85.06999969482422,9314.857,86.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,objek Kelas objek. dalam template untuk dalam teknologi,73.91999816894531,7435.6104,72.3
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,kurang paham,0.0,1122.5515,21.2
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,objek Kelas adalah objek. atau berorientasi dalam teknologi,72.27999877929688,7231.6836,79.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,membuat blueprint Kelas pemrograman template berorientasi pada komputer,71.33999633789062,8568.108,64.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek. Contoh penerapannya sering ditemukan dalam sistem modern.,88.08000183105469,8904.462,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek. Konsep ini penting dalam dunia teknologi informasi.,88.75,9059.951,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek. Hal ini membantu meningkatkan efisiensi sistem.,88.56999969482422,8944.794,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,pemrograman dalam berorientasi membuat objek Kelas objek. meskipun sebenarnya tidak diperlukan,76.0999984741211,7066.951,81.6
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek. Konsep ini penting dalam dunia teknologi informasi.,90.05000305175781,9059.951,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,blueprint membuat template adalah atau objek pada komputer,60.93000030517578,6721.046,54.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas pemrograman template dalam berorientasi untuk membuat atau objek. blueprint,87.30999755859375,9336.178,96.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,template dalam atau pemrograman adalah berorientasi dalam teknologi,60.45000076293945,6150.2456,62.3
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,pemrograman untuk blueprint objek. objek adalah dalam meskipun sebenarnya tidak diperlukan,67.88999938964844,6459.5283,71.6
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Python adalah bahasa pemrograman populer.,1.149999976158142,3923.4224,33.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek. Metode tersebut banyak digunakan dalam pengembangan aplikasi.,88.43000030517578,8984.231,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Database digunakan untuk menyimpan data.,0.0,2113.3315,28.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,93.9000015258789,9999.999,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,blueprint atau beroriencase,21.649999618530273,3871.7979,31.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Jaringan internet sangat penting saat ini.,0.0,1219.022,23.6
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,92.72000122070312,9999.999,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,objek pemrograman dalam objek. berorientasi Kelas dalam teknologi,73.66999816894531,8009.9136,72.3
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,91.22000122070312,9999.999,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint apau template untuk membuat objek dalam pemrograman berorieltasi objek. Contoh penerapannya sering ditemukan dalam sistem modern.,89.18000030517578,8974.325,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,untuk dalam adalah objek. pemrograman berorientasi pada komputer,59.630001068115234,5887.595,64.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Python adalah bahasa pemrograman populer.,3.7200000286102295,3923.4224,33.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,template membuat adalah pemrograman dalam Kelas untuk blueprint objek. atau,88.52999877929688,9084.516,96.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,belum mengerti,0.0,537.23987,21.2
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,objek. template dalam berorientasi blueprint adalah atau tetapi konsep tersebut tidak digunakan lagi,59.150001525878906,4361.465,72.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,adalah template objek. Kelas membuat untuk digunakan dalam sistem,76.80000305175781,7313.6475,80.4
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,tomplaee obcek cdalah,0.0,739.2548,21.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,blueprint berorientasi template objek dalam atau objek. tetapi konsep tersebut tidak digunakan lagi,61.45000076293945,4827.95,72.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,Kelas adalah blueprint atau template ugtuk membuat objek dalam pemrograkan berorientasi objek. Konsep ini penting dalam dunia teknologi informasi.,90.36000061035156,8818.699,100.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,untuk objek. Kelas atau adalah dalam objek pemrograman membuat blueprint,84.6500015258789,8693.367,96.0
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,wemrograman untuo dxlam,0.0,1982.2533,21.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,digunakan di komputer,0.0,3577.0576,21.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,tsmplate mwsbust bevorieltasi,0.0,1343.2397,21.8
Pemrograman Berorientasi Objek,Apa itu kelas dalam OOP?,Kelas adalah blueprint atau template untuk membuat objek dalam pemrograman berorientasi objek.,objek pemrograman membuat untuk atau adalah pada komputer,56.290000915527344,5810.8447,54.8
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Database digunakan untuk menyimpan data.,0.0,-516.97076,23.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dimana perilaku dari Inheritance adalah sifat kelas pada komputer,74.79000091552734,7788.585,70.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,kelas perilaku dari konsep sebuah dan adalah lain. kelas dimana Inheritance sifat,88.55000305175781,8800.176,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Mahasiswa harus rajin belajar setiap hari.,0.0,3195.774,23.6
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Konsep ini penting dalam dunia teknologi informasi.,94.19999694824219,9302.042,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,lain. dan dapat perilaku konsep adalah dari digunakan dalam sistem,64.36000061035156,4907.071,81.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Metode tersebut banyak digunakan dalam pengembangan aplikasi.,92.91999816894531,8882.117,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,sifat lain. mewarisi kelas adalah kelas konsep Inheritance meskipun sebenarnya tidak diperlukan,80.22000122070312,8213.66,80.53333333333333
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,91.93000030517578,10000.002,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,lain. mewarisi perilaku sifat dimana adalah konsep digunakan dalam sistem,69.94000244140625,5648.7905,81.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Metode tersebut banyak digunakan dalam pengembangan aplikasi.,93.19999694824219,8882.117,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,konsep Inheritance kelas sebuah kelas adalah dapat mewarisi lain. dan dari sifat Pendekatan tersebut digunakan dalam berbagai kasus.,90.51000213623047,8211.3125,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Konsep ini penting dalam dunia teknologi informasi.,95.56999969482422,9302.042,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dimana adalah perilaku Inheritance dari sebuah kelas konsep namun metode tersebut sudah tidak relevan,76.47000122070312,7262.218,88.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Konsep ini pegting dalam dunia heknologi informasi.,94.80999755859375,9313.934,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,digunakan di komputer,0.0,727.8079,21.8
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,94.06999969482422,10000.002,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,91.22000122070312,10000.002,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Mahasiswa harus rajin belajar setiap hari.,0.0,3195.774,23.6
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Konsep ini penting dalam dunia teknologi informasi.,92.73999786376953,9302.042,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Jaringan internet sangat penting saat ini.,0.0,503.71588,23.6
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dari mewarisi adalah dapat sifat perilaku lain. digunakan dalam sistem,62.08000183105469,4799.0015,71.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dapat lain. adalah konsep mewarisi kelas dimana dalam teknologi,75.36000061035156,6920.4287,80.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Hal ini membantu meningkatkan efisiensi sistem.,88.4000015258789,9027.844,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance konsep sifat adalah dari dan kelas dalam teknologi,81.55000305175781,7288.182,90.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dimana mewarisi Inheritance dari lain. kelas dan perilaku meskipun sebenarnya tidak diperlukan,76.86000061035156,8078.8384,77.2
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dapat sifat kelas kelas mewarisi dimana konsep dan perilaku lain. sebuah Inheritance Hal ini membantu meningkatkan efisiensi sistem.,88.26000213623047,8437.896,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dimana sebuah adalah kelas konsep lain. dari Inheritance perilaku sifat kelas dapat,87.66999816894531,9284.883,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,kelas lain. kelas sebuah sifat dapat mewarisi dan namun metode tersebut sudah tidak relevan,65.69999694824219,7012.3306,61.97142857142857
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,kelas adalah sifat konsep dapat kelas sebuah mewarisi Inheritance dari dan perilaku Konsep ini penting dalam dunia teknologi informasi.,92.4800033569336,8522.637,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,lain. kelas sebuah dimana sifat adalah konsep dan namun metode tersebut sudah tidak relevan,69.44999694824219,6242.1777,78.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,kurang paham,0.0,1084.9352,21.2
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dan konsep adalah dimana kelas sifat perilaku dapat sebuah Inheritance mewarisi lain.,88.76000213623047,8857.368,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance lain. kelas adalah dari dapat dimana sebuah perilaku konsep kelas mewarisi,88.77999877929688,9411.155,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dan konvep Inhsritance lain.,0.0,1553.0629,32.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,perilaku kelas mewarisi sebuah dimana lain. dari sifat dan konsep kelas adalah,80.44999694824219,8715.76,90.53333333333333
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,konsep dan kelas dari dapat Inheritance sebuah perilaku adalah kelas sifat lain.,89.58999633789062,9090.687,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,kelas mewarisi dari Inheritance sebuah dimana lain. dan sifat konsep perilaku dapat Konsep ini penting dalam dunia teknologi informasi.,92.55000305175781,8657.831,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dan Inheritance adalah sebuah lain. dari mewarisi perilaku tetapi sistem tersebut jarang dipakai,65.05999755859375,5744.62,77.8
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Hal ini membantu meningkatkan efisiensi sistem.,89.02999877929688,9027.844,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,sebuah mewarisi dan dari perilaku lain. adalah pada komputer,48.939998626708984,3556.6323,60.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dari mewarisi sifat perilaku adalah dapat lain. digunakan dalam sistem,60.689998626708984,4990.2886,71.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,digunakan di komputer,0.0,727.8079,21.8
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain. Hal ini membantu meningkatkan efisiensi sistem.,90.58999633789062,9027.844,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,belum mengerti,0.0,701.8744,21.2
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,Saya suka belajar pemrograman di kampus.,0.0,2484.678,23.6
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dan sifat konsep dari sebuah kelas mewarisi dapat namun metode tersebut sudah tidak relevan,69.01000213623047,6356.3804,78.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,ddpat sebuah adalth dari,0.0,-181.54796,32.4
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,dari dapat sebuah lain. dan dimana mewarisi konsep sifat perilaku Inheritance kelas,89.08000183105469,8892.447,100.0
Pemrograman Berorientasi Objek,Jelaskan konsep inheritance dalam OOP,Inheritance adalah konsep dimana sebuah kelas dapat mewarisi sifat dan perilaku dari kelas lain.,digunakan di komputer,0.0,727.8079,21.8
