course,question,reference_answer,student_answer,instructor_score
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,78.45582139513495
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,sorting metode adalah array. Algoritma elemen biasanya,45.847029173440674
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Biasanya digunakan dalam sistem komputer.,69.9147600426755
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,kurang paham,7.033581111140108
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,sebuah mengurutkan metode untuk elemen adalah digunakan,39.009476611290204
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,75.75147011902081
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma metode array. list untuk adalah dalam atau elemen,62.06958992261031
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,70.91309765939268
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,list Algoritma atau adalah mengurutkan array. sorting elemen dalam,64.18361439491582
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,digunakan di program,9.890830077833636
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,sebuah list elemen metode mengurutkan untuk digunakan,39.941797483709735
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,kurang paham,7.492263422306796
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,kurang paham,9.696187257185462
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,76.27040528168001
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Struktur ini sangat penting dalam pemrograman.,72.43811174103486
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,76.75006781529574
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,array. mengurutkan elemen list metode Algoritma jadi,44.51070453257625
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,78.2643804036522
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,68.35163111211111
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,metode elemen adalah list Algoritma atau sorting mengurutkan sebuah,62.52569698905632
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk elemen metode sorting Algoritma adalah sebuah list array.,62.80718939140259
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,kurang paham,4.3560172453002135
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,array. adalah list untuk elemen dalam biasanya,41.92935059022256
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,atau sorting dalam list untuk Algoritma metode adalah array.,65.74186317590095
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,metode mengurutkan Algoritma adalah array. untuk digunakan,48.85726590988027
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,adalah sebuah list untuk elemen metode array. sorting dalam,57.290219930944545
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,metode array. adalah sebuah list untuk sorting Algoritma mengurutkan,59.87803151114063
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,elemen list sorting metode sebuah Algoritma jadi,43.305570198231564
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk elemen dalam list sorting mengurutkan atau Algoritma metode,64.48046048334848
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma dalam elemen adalah atau untuk biasanya,45.25801158651572
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,metode Algoritma adalah untuk mengurutkan sorting jadi,43.64322225811903
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,metode list sebuah untuk dalam sorting elemen Algoritma mengurutkan,61.40570062422367
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma adalah sebuah untuk dalam array. list elemen mengurutkan,62.50589452711676
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,adalah atau array. untuk Algoritma list dalam metode sebuah,65.27833216428013
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,atau sebuah dalam sorting list mengurutkan biasanya,40.31967374239524
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk elemen sorting adalah array. Algoritma digunakan,45.33233536983509
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,76.32434001640185
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,struktur data penting,9.471718749298375
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,struktur data penting,6.776870397886153
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,67.50520169377417
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,75.20061948668948
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,79.65164668119368
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,elemen array. sebuah untuk list dalam biasanya,40.61075639217339
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,dalam metode atau array. sorting elemen sebuah Algoritma mengurutkan,60.28779919629369
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,69.75738577818505
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,75.21178178708433
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,array. sebuah elemen Algoritma sorting metode jadi,48.35149399474761
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,digunakan di program,8.901515729250923
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,list adalah mengurutkan sorting untuk array. atau sebuah elemen,57.191893123429615
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Struktur ini sangat penting dalam pemrograman.,68.81535608593245
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,adalah dalam elemen untuk metode sorting sebuah atau list,53.76187986031051
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk adalah atau sorting elemen sebuah digunakan,40.24853404132582
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,list atau elemen metode sebuah mengurutkan biasanya,36.18281718036927
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,79.85872383455197
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk array. atau dalam Algoritma adalah list mengurutkan metode,62.83202865217903
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,80.49469178068313
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Struktur ini sangat penting dalam pemrograman.,70.99096371571498
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma mengurutkan list elemen atau array. untuk adalah sorting,64.50871837006714
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk coding,12.068404535489783
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,elemen array. metode adalah mengurutkan list sorting sebuah dalam,55.4946844224538
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk coding,12.437573286619724
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,adalah mengurutkan list array. Algoritma metode dalam elemen sebuah,63.03700290794178
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,list adalah Algoritma mengurutkan atau sorting untuk dalam array.,60.208596435684946
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,struktur data penting,4.992249068839912
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,76.86647667568049
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,77.37333916332982
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,struktur data penting,7.51963411815651
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,atau elemen adalah untuk list Algoritma metode mengurutkan array.,61.79192821465821
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,list sebuah Algoritma atau mengurutkan array. jadi,44.402347123455264
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,70.5000983539971
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,68.20755878883267
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,80.07000593830608
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,array. adalah sorting list atau elemen sebuah Algoritma mengurutkan,64.47324702284236
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,array. untuk sebuah sorting mengurutkan atau jadi,41.392152019195514
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,77.46293823491568
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk coding,12.311858109806678
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,71.1533461594378
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Biasanya digunakan dalam sistem komputer.,70.83503722753443
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,78.18340239845907
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,digunakan di program,10.67293088550544
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,atau Algoritma array. elemen adalah untuk sebuah metode mengurutkan,63.61026690064038
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,struktur data penting,9.731449817136454
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,76.9237533922168
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,untuk coding,12.214746454873973
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,digunakan di program,9.390424752176813
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Biasanya digunakan dalam sistem komputer.,71.48680398052596
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,metode untuk adalah sorting list mengurutkan array. sebuah atau,53.231203517995006
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma untuk sorting array. atau list dalam adalah elemen,64.55560733054973
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Struktur ini sangat penting dalam pemrograman.,72.59964765043878
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,80.46221946298962
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,79.59491363205936
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Contohnya sering digunakan pada implementasi aplikasi.,69.398247307512
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,77.63908102959802
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,digunakan di program,8.19220388579315
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,75.5392104595164
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,sebuah metode sorting array. Algoritma dalam list atau untuk,62.239509253626096
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,array. Algoritma atau list mengurutkan sorting dalam elemen adalah,60.94093195345164
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,struktur data penting,9.977809051410608
Algoritma,Apa itu algoritma sorting?,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array.,Algoritma sorting adalah metode untuk mengurutkan elemen dalam sebuah list atau array. Struktur ini sangat penting dalam pemrograman.,71.99406393324826
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","pada sedangkan langkah, submasalah dan yang Algoritma menyelesaikan menyimpan menjadi membuat digunakan",65.58969404997165
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",97.22549655705623
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",100.0
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya. Contohnya sering digunakan pada implementasi aplikasi.",93.12621580225925
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",100.0
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","memecahnya dengan langkah, dan pada yang setiap masalah programming menjadi keputusan menyimpan kecil submasalah greedy lebih hasilnya. Algoritma optimal menyelesaikan",87.19455357743895
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",kurang paham,5.646992959710364
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",98.02821677469308
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya. Contohnya sering digunakan pada implementasi aplikasi.",96.25848959590944
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","optimal menyimpan submasalah pada setiap langkah, hasilnya. keputusan programming sedangkan dengan menyelesaikan menjadi kecil membuat yang dynamic dan Algoritma memecahnya",88.08455582709398
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya. Struktur ini sangat penting dalam pemrograman.",95.21052357406798
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",untuk coding,6.473856471850212
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya. Struktur ini sangat penting dalam pemrograman.",94.0276239678474
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","lebih pada Algoritma yang submasalah keputusan sedangkan langkah, masalah greedy dynamic jadi",67.33751966342781
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",untuk coding,4.860673302738858
Algoritma,Jelaskan perbedaan antara algoritma greedy dan dynamic programming,"Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.","Algoritma greedy membuat keputusan optimal pada setiap langkah, sedangkan dynamic programming menyelesaikan masalah dengan memecahnya menjadi submasalah yang lebih kecil dan menyimpan hasilnya.",100.0
